chr21:11099662-11099866	chr21:11109153-11109188
chrX:39968308-39968728	chrX:39968308-39968728
chrX:39968308-39968728	chrX:39968932-39969265
chrX:39968308-39968728	chrX:39972723-39972902
chrX:39949495-39949781	chrX:40005202-40005365
chrX:39949495-39949781	chrX:40011614-40011816
chrX:39949495-39949781	chrX:40012729-40012965
chrX:39949495-39949781	chrX:40013089-40013254
chrX:39949495-39949781	chrX:40014046-40014813
chrX:39949495-39949781	chrX:40015911-40016135
chrX:39949495-39949781	chrX:40016662-40016910
chrX:39949495-39949781	chrX:40017598-40017727
chrX:39949495-39949781	chrX:40026389-40026850
chrX:39949495-39949781	chrX:40026864-40027458
chrX:39949495-39949781	chrX:40028554-40028949
chrX:39949495-39949781	chrX:40030956-40031200
chrX:39949495-39949781	chrX:40031344-40032243
chrX:39949495-39949781	chrX:40032962-40033837
chrX:39949495-39949781	chrX:40034377-40034649
chrX:39949495-39949781	chrX:40034694-40035505
chrX:39949495-39949781	chrX:40038666-40038844
chrX:39950207-39950578	chrX:40005202-40005365
chrX:39950207-39950578	chrX:40011614-40011816
chrX:39950207-39950578	chrX:40012729-40012965
chrX:39950207-39950578	chrX:40013089-40013254
chrX:39950207-39950578	chrX:40014046-40014813
chrX:39950207-39950578	chrX:40015911-40016135
chrX:39950207-39950578	chrX:40016662-40016910
chrX:39950207-39950578	chrX:40017598-40017727
chrX:39950207-39950578	chrX:40026389-40026850
chrX:39950207-39950578	chrX:40026864-40027458
chrX:39950207-39950578	chrX:40028554-40028949
chrX:39950207-39950578	chrX:40030956-40031200
chrX:39950207-39950578	chrX:40031344-40032243
chrX:39950207-39950578	chrX:40032962-40033837
chrX:39950207-39950578	chrX:40034377-40034649
chrX:39950207-39950578	chrX:40034694-40035505
chrX:39950207-39950578	chrX:40038666-40038844
chrX:39951266-39951579	chrX:40005202-40005365
chrX:39951266-39951579	chrX:40011614-40011816
chrX:39951266-39951579	chrX:40012729-40012965
chrX:39951266-39951579	chrX:40013089-40013254
chrX:39951266-39951579	chrX:40014046-40014813
chrX:39951266-39951579	chrX:40015911-40016135
chrX:39951266-39951579	chrX:40016662-40016910
chrX:39951266-39951579	chrX:40017598-40017727
chrX:39951266-39951579	chrX:40026389-40026850
chrX:39951266-39951579	chrX:40026864-40027458
chrX:39951266-39951579	chrX:40028554-40028949
chrX:39951266-39951579	chrX:40030956-40031200
chrX:39951266-39951579	chrX:40031344-40032243
chrX:39951266-39951579	chrX:40032962-40033837
chrX:39951266-39951579	chrX:40034377-40034649
chrX:39951266-39951579	chrX:40034694-40035505
chrX:39951266-39951579	chrX:40038666-40038844
chrX:39953251-39953461	chrX:40005202-40005365
chrX:39953251-39953461	chrX:40011614-40011816
chrX:39953251-39953461	chrX:40012729-40012965
chrX:39953251-39953461	chrX:40013089-40013254
chrX:39953251-39953461	chrX:40014046-40014813
chrX:39953251-39953461	chrX:40015911-40016135
chrX:39953251-39953461	chrX:40016662-40016910
chrX:39953251-39953461	chrX:40017598-40017727
chrX:39953251-39953461	chrX:40026389-40026850
chrX:39953251-39953461	chrX:40026864-40027458
chrX:39953251-39953461	chrX:40028554-40028949
chrX:39953251-39953461	chrX:40030956-40031200
chrX:39953251-39953461	chrX:40031344-40032243
chrX:39953251-39953461	chrX:40032962-40033837
chrX:39953251-39953461	chrX:40034377-40034649
chrX:39953251-39953461	chrX:40034694-40035505
chrX:39953251-39953461	chrX:40038666-40038844
chrX:39953769-39954197	chrX:40005202-40005365
chrX:39953769-39954197	chrX:40011614-40011816
chrX:39953769-39954197	chrX:40012729-40012965
chrX:39953769-39954197	chrX:40013089-40013254
chrX:39953769-39954197	chrX:40014046-40014813
chrX:39953769-39954197	chrX:40015911-40016135
chrX:39953769-39954197	chrX:40016662-40016910
chrX:39953769-39954197	chrX:40017598-40017727
chrX:39953769-39954197	chrX:40026389-40026850
chrX:39953769-39954197	chrX:40026864-40027458
chrX:39953769-39954197	chrX:40028554-40028949
chrX:39953769-39954197	chrX:40030956-40031200
chrX:39953769-39954197	chrX:40031344-40032243
chrX:39953769-39954197	chrX:40032962-40033837
chrX:39953769-39954197	chrX:40034377-40034649
chrX:39953769-39954197	chrX:40034694-40035505
chrX:39953769-39954197	chrX:40038666-40038844
chrX:39958407-39958722	chrX:40005202-40005365
chrX:39958407-39958722	chrX:40011614-40011816
chrX:39958407-39958722	chrX:40012729-40012965
chrX:39958407-39958722	chrX:40013089-40013254
chrX:39958407-39958722	chrX:40014046-40014813
chrX:39958407-39958722	chrX:40015911-40016135
chrX:39958407-39958722	chrX:40016662-40016910
chrX:39958407-39958722	chrX:40017598-40017727
chrX:39958407-39958722	chrX:40026389-40026850
chrX:39958407-39958722	chrX:40026864-40027458
chrX:39958407-39958722	chrX:40028554-40028949
chrX:39958407-39958722	chrX:40030956-40031200
chrX:39958407-39958722	chrX:40031344-40032243
chrX:39958407-39958722	chrX:40032962-40033837
chrX:39958407-39958722	chrX:40034377-40034649
chrX:39958407-39958722	chrX:40034694-40035505
chrX:39958407-39958722	chrX:40038666-40038844
chrX:39961698-39961932	chrX:40005202-40005365
chrX:39961698-39961932	chrX:40011614-40011816
chrX:39961698-39961932	chrX:40012729-40012965
chrX:39961698-39961932	chrX:40013089-40013254
chrX:39961698-39961932	chrX:40014046-40014813
chrX:39961698-39961932	chrX:40015911-40016135
chrX:39961698-39961932	chrX:40016662-40016910
chrX:39961698-39961932	chrX:40017598-40017727
chrX:39961698-39961932	chrX:40026389-40026850
chrX:39961698-39961932	chrX:40026864-40027458
chrX:39961698-39961932	chrX:40028554-40028949
chrX:39961698-39961932	chrX:40030956-40031200
chrX:39961698-39961932	chrX:40031344-40032243
chrX:39961698-39961932	chrX:40032962-40033837
chrX:39961698-39961932	chrX:40034377-40034649
chrX:39961698-39961932	chrX:40034694-40035505
chrX:39961698-39961932	chrX:40038666-40038844
chrX:39963356-39963613	chrX:40005202-40005365
chrX:39963356-39963613	chrX:40011614-40011816
chrX:39963356-39963613	chrX:40012729-40012965
chrX:39963356-39963613	chrX:40013089-40013254
chrX:39963356-39963613	chrX:40014046-40014813
chrX:39963356-39963613	chrX:40015911-40016135
chrX:39963356-39963613	chrX:40016662-40016910
chrX:39963356-39963613	chrX:40017598-40017727
chrX:39963356-39963613	chrX:40026389-40026850
chrX:39963356-39963613	chrX:40026864-40027458
chrX:39963356-39963613	chrX:40028554-40028949
chrX:39963356-39963613	chrX:40030956-40031200
chrX:39963356-39963613	chrX:40031344-40032243
chrX:39963356-39963613	chrX:40032962-40033837
chrX:39963356-39963613	chrX:40034377-40034649
chrX:39963356-39963613	chrX:40034694-40035505
chrX:39963356-39963613	chrX:40038666-40038844
chrX:39963931-39964200	chrX:40005202-40005365
chrX:39963931-39964200	chrX:40011614-40011816
chrX:39963931-39964200	chrX:40012729-40012965
chrX:39963931-39964200	chrX:40013089-40013254
chrX:39963931-39964200	chrX:40014046-40014813
chrX:39963931-39964200	chrX:40015911-40016135
chrX:39963931-39964200	chrX:40016662-40016910
chrX:39963931-39964200	chrX:40017598-40017727
chrX:39963931-39964200	chrX:40026389-40026850
chrX:39963931-39964200	chrX:40026864-40027458
chrX:39963931-39964200	chrX:40028554-40028949
chrX:39963931-39964200	chrX:40030956-40031200
chrX:39963931-39964200	chrX:40031344-40032243
chrX:39963931-39964200	chrX:40032962-40033837
chrX:39963931-39964200	chrX:40034377-40034649
chrX:39963931-39964200	chrX:40034694-40035505
chrX:39963931-39964200	chrX:40038666-40038844
chrX:39964528-39964690	chrX:40005202-40005365
chrX:39964528-39964690	chrX:40011614-40011816
chrX:39964528-39964690	chrX:40012729-40012965
chrX:39964528-39964690	chrX:40013089-40013254
chrX:39964528-39964690	chrX:40014046-40014813
chrX:39964528-39964690	chrX:40015911-40016135
chrX:39964528-39964690	chrX:40016662-40016910
chrX:39964528-39964690	chrX:40017598-40017727
chrX:39964528-39964690	chrX:40026389-40026850
chrX:39964528-39964690	chrX:40026864-40027458
chrX:39964528-39964690	chrX:40028554-40028949
chrX:39964528-39964690	chrX:40030956-40031200
chrX:39964528-39964690	chrX:40031344-40032243
chrX:39964528-39964690	chrX:40032962-40033837
chrX:39964528-39964690	chrX:40034377-40034649
chrX:39964528-39964690	chrX:40034694-40035505
chrX:39964528-39964690	chrX:40038666-40038844
chrX:39964938-39965503	chrX:40005202-40005365
chrX:39964938-39965503	chrX:40011614-40011816
chrX:39964938-39965503	chrX:40012729-40012965
chrX:39964938-39965503	chrX:40013089-40013254
chrX:39964938-39965503	chrX:40014046-40014813
chrX:39964938-39965503	chrX:40015911-40016135
chrX:39964938-39965503	chrX:40016662-40016910
chrX:39964938-39965503	chrX:40017598-40017727
chrX:39964938-39965503	chrX:40026389-40026850
chrX:39964938-39965503	chrX:40026864-40027458
chrX:39964938-39965503	chrX:40028554-40028949
chrX:39964938-39965503	chrX:40030956-40031200
chrX:39964938-39965503	chrX:40031344-40032243
chrX:39964938-39965503	chrX:40032962-40033837
chrX:39964938-39965503	chrX:40034377-40034649
chrX:39964938-39965503	chrX:40034694-40035505
chrX:39964938-39965503	chrX:40038666-40038844
chrX:39965558-39965902	chrX:40005202-40005365
chrX:39965558-39965902	chrX:40011614-40011816
chrX:39965558-39965902	chrX:40012729-40012965
chrX:39965558-39965902	chrX:40013089-40013254
chrX:39965558-39965902	chrX:40014046-40014813
chrX:39965558-39965902	chrX:40015911-40016135
chrX:39965558-39965902	chrX:40016662-40016910
chrX:39965558-39965902	chrX:40017598-40017727
chrX:39965558-39965902	chrX:40026389-40026850
chrX:39965558-39965902	chrX:40026864-40027458
chrX:39965558-39965902	chrX:40028554-40028949
chrX:39965558-39965902	chrX:40030956-40031200
chrX:39965558-39965902	chrX:40031344-40032243
chrX:39965558-39965902	chrX:40032962-40033837
chrX:39965558-39965902	chrX:40034377-40034649
chrX:39965558-39965902	chrX:40034694-40035505
chrX:39965558-39965902	chrX:40038666-40038844
chrX:39966584-39967157	chrX:40005202-40005365
chrX:39966584-39967157	chrX:40011614-40011816
chrX:39966584-39967157	chrX:40012729-40012965
chrX:39966584-39967157	chrX:40013089-40013254
chrX:39966584-39967157	chrX:40014046-40014813
chrX:39966584-39967157	chrX:40015911-40016135
chrX:39966584-39967157	chrX:40016662-40016910
chrX:39966584-39967157	chrX:40017598-40017727
chrX:39966584-39967157	chrX:40026389-40026850
chrX:39966584-39967157	chrX:40026864-40027458
chrX:39966584-39967157	chrX:40028554-40028949
chrX:39966584-39967157	chrX:40030956-40031200
chrX:39966584-39967157	chrX:40031344-40032243
chrX:39966584-39967157	chrX:40032962-40033837
chrX:39966584-39967157	chrX:40034377-40034649
chrX:39966584-39967157	chrX:40034694-40035505
chrX:39966584-39967157	chrX:40038666-40038844
chrX:39968308-39968728	chrX:40005202-40005365
chrX:39968308-39968728	chrX:40011614-40011816
chrX:39968308-39968728	chrX:40012729-40012965
chrX:39968308-39968728	chrX:40013089-40013254
chrX:39968308-39968728	chrX:40014046-40014813
chrX:39968308-39968728	chrX:40015911-40016135
chrX:39968308-39968728	chrX:40016662-40016910
chrX:39968308-39968728	chrX:40017598-40017727
chrX:39968308-39968728	chrX:40026389-40026850
chrX:39968308-39968728	chrX:40026864-40027458
chrX:39968308-39968728	chrX:40028554-40028949
chrX:39968308-39968728	chrX:40030956-40031200
chrX:39968308-39968728	chrX:40031344-40032243
chrX:39968308-39968728	chrX:40032962-40033837
chrX:39968308-39968728	chrX:40034377-40034649
chrX:39968308-39968728	chrX:40034694-40035505
chrX:39968308-39968728	chrX:40038666-40038844
chrX:39968932-39969265	chrX:40005202-40005365
chrX:39968932-39969265	chrX:40011614-40011816
chrX:39968932-39969265	chrX:40012729-40012965
chrX:39968932-39969265	chrX:40013089-40013254
chrX:39968932-39969265	chrX:40014046-40014813
chrX:39968932-39969265	chrX:40015911-40016135
chrX:39968932-39969265	chrX:40016662-40016910
chrX:39968932-39969265	chrX:40017598-40017727
chrX:39968932-39969265	chrX:40026389-40026850
chrX:39968932-39969265	chrX:40026864-40027458
chrX:39968932-39969265	chrX:40028554-40028949
chrX:39968932-39969265	chrX:40030956-40031200
chrX:39968932-39969265	chrX:40031344-40032243
chrX:39968932-39969265	chrX:40032962-40033837
chrX:39968932-39969265	chrX:40034377-40034649
chrX:39968932-39969265	chrX:40034694-40035505
chrX:39968932-39969265	chrX:40038666-40038844
chrX:39972723-39972902	chrX:40005202-40005365
chrX:39972723-39972902	chrX:40011614-40011816
chrX:39972723-39972902	chrX:40012729-40012965
chrX:39972723-39972902	chrX:40013089-40013254
chrX:39972723-39972902	chrX:40014046-40014813
chrX:39972723-39972902	chrX:40015911-40016135
chrX:39972723-39972902	chrX:40016662-40016910
chrX:39972723-39972902	chrX:40017598-40017727
chrX:39972723-39972902	chrX:40026389-40026850
chrX:39972723-39972902	chrX:40026864-40027458
chrX:39972723-39972902	chrX:40028554-40028949
chrX:39972723-39972902	chrX:40030956-40031200
chrX:39972723-39972902	chrX:40031344-40032243
chrX:39972723-39972902	chrX:40032962-40033837
chrX:39972723-39972902	chrX:40034377-40034649
chrX:39972723-39972902	chrX:40034694-40035505
chrX:39972723-39972902	chrX:40038666-40038844
chrX:40005202-40005365	chrX:40005202-40005365
chrX:40005202-40005365	chrX:40011614-40011816
chrX:40005202-40005365	chrX:40012729-40012965
chrX:40005202-40005365	chrX:40013089-40013254
chrX:40005202-40005365	chrX:40014046-40014813
chrX:40005202-40005365	chrX:40015911-40016135
chrX:40005202-40005365	chrX:40016662-40016910
chrX:40005202-40005365	chrX:40017598-40017727
chrX:40005202-40005365	chrX:40026389-40026850
chrX:40005202-40005365	chrX:40026864-40027458
chrX:40005202-40005365	chrX:40028554-40028949
chrX:40005202-40005365	chrX:40030956-40031200
chrX:40005202-40005365	chrX:40031344-40032243
chrX:40005202-40005365	chrX:40032962-40033837
chrX:40005202-40005365	chrX:40034377-40034649
chrX:40005202-40005365	chrX:40034694-40035505
chrX:40005202-40005365	chrX:40038666-40038844
chrX:40011614-40011816	chrX:40011614-40011816
chrX:40011614-40011816	chrX:40012729-40012965
chrX:40011614-40011816	chrX:40013089-40013254
chrX:40011614-40011816	chrX:40014046-40014813
chrX:40011614-40011816	chrX:40015911-40016135
chrX:40011614-40011816	chrX:40016662-40016910
chrX:40011614-40011816	chrX:40017598-40017727
chrX:40011614-40011816	chrX:40026389-40026850
chrX:40011614-40011816	chrX:40026864-40027458
chrX:40011614-40011816	chrX:40028554-40028949
chrX:40011614-40011816	chrX:40030956-40031200
chrX:40011614-40011816	chrX:40031344-40032243
chrX:40011614-40011816	chrX:40032962-40033837
chrX:40011614-40011816	chrX:40034377-40034649
chrX:40011614-40011816	chrX:40034694-40035505
chrX:40011614-40011816	chrX:40038666-40038844
chrX:40012729-40012965	chrX:40012729-40012965
chrX:40012729-40012965	chrX:40013089-40013254
chrX:40012729-40012965	chrX:40014046-40014813
chrX:40012729-40012965	chrX:40015911-40016135
chrX:40012729-40012965	chrX:40016662-40016910
chrX:40012729-40012965	chrX:40017598-40017727
chrX:40012729-40012965	chrX:40026389-40026850
chrX:40012729-40012965	chrX:40026864-40027458
chrX:40012729-40012965	chrX:40028554-40028949
chrX:40012729-40012965	chrX:40030956-40031200
chrX:40012729-40012965	chrX:40031344-40032243
chrX:40012729-40012965	chrX:40032962-40033837
chrX:40012729-40012965	chrX:40034377-40034649
chrX:40012729-40012965	chrX:40034694-40035505
chrX:40012729-40012965	chrX:40038666-40038844
chrX:40013089-40013254	chrX:40013089-40013254
chrX:40013089-40013254	chrX:40014046-40014813
chrX:40013089-40013254	chrX:40015911-40016135
chrX:40013089-40013254	chrX:40016662-40016910
chrX:40013089-40013254	chrX:40017598-40017727
chrX:40013089-40013254	chrX:40026389-40026850
chrX:40013089-40013254	chrX:40026864-40027458
chrX:40013089-40013254	chrX:40028554-40028949
chrX:40013089-40013254	chrX:40030956-40031200
chrX:40013089-40013254	chrX:40031344-40032243
chrX:40013089-40013254	chrX:40032962-40033837
chrX:40013089-40013254	chrX:40034377-40034649
chrX:40013089-40013254	chrX:40034694-40035505
chrX:40013089-40013254	chrX:40038666-40038844
chrX:40014046-40014813	chrX:40014046-40014813
chrX:40014046-40014813	chrX:40015911-40016135
chrX:40014046-40014813	chrX:40016662-40016910
chrX:40014046-40014813	chrX:40017598-40017727
chrX:40014046-40014813	chrX:40026389-40026850
chrX:40014046-40014813	chrX:40026864-40027458
chrX:40014046-40014813	chrX:40028554-40028949
chrX:40014046-40014813	chrX:40030956-40031200
chrX:40014046-40014813	chrX:40031344-40032243
chrX:40014046-40014813	chrX:40032962-40033837
chrX:40014046-40014813	chrX:40034377-40034649
chrX:40014046-40014813	chrX:40034694-40035505
chrX:40014046-40014813	chrX:40038666-40038844
chrX:40015911-40016135	chrX:40015911-40016135
chrX:40015911-40016135	chrX:40016662-40016910
chrX:40015911-40016135	chrX:40017598-40017727
chrX:40015911-40016135	chrX:40026389-40026850
chrX:40015911-40016135	chrX:40026864-40027458
chrX:40015911-40016135	chrX:40028554-40028949
chrX:40015911-40016135	chrX:40030956-40031200
chrX:40015911-40016135	chrX:40031344-40032243
chrX:40015911-40016135	chrX:40032962-40033837
chrX:40015911-40016135	chrX:40034377-40034649
chrX:40015911-40016135	chrX:40034694-40035505
chrX:40015911-40016135	chrX:40038666-40038844
chrX:40016662-40016910	chrX:40016662-40016910
chrX:40016662-40016910	chrX:40017598-40017727
chrX:40016662-40016910	chrX:40026389-40026850
chrX:40016662-40016910	chrX:40026864-40027458
chrX:40016662-40016910	chrX:40028554-40028949
chrX:40016662-40016910	chrX:40030956-40031200
chrX:40016662-40016910	chrX:40031344-40032243
chrX:40016662-40016910	chrX:40032962-40033837
